,value(\)
1367,274.0121069726197
1368,182.97896983503776
1369,209.09829030675857
1370,361.4928054482901
1371,221.40068686515502
1372,309.899576439334
1373,240.65829202611414
1374,312.34430697214725
1375,250.49495988091653
1376,261.57964935593776
1377,330.3484954580757
1378,305.5864966820116
1379,288.392212869565
1380,270.0456480747679
1381,169.45275756572408
1382,288.56360849817287
1383,250.35025205305496
1384,213.1573138578326
1385,279.81749597274046
1386,268.71061044924187
1387,198.06563734734894
1388,248.51473365452404
1389,260.68957394787014
1390,235.54496380410984
1391,181.63530197768048
1392,293.91528706118896
1393,244.08514696176974
1394,281.76555033091665
1395,246.77366599532593
1396,262.7460346138857
1397,237.77748661956653
1398,161.7978790704737
1399,240.09702333668983
1400,302.1900284027226
1401,214.68794790074668
1402,224.1108844564107
1403,209.97334359944892
1404,208.78225337604925
1405,227.47810207128992
1406,286.2194239293873
1407,282.3486745352734
1408,290.667195269129
1409,252.4180768939585
1410,281.94514854836314
1411,249.5908015559269
1412,300.73270688107317
1413,169.22246771091244
1414,255.0150499116596
1415,289.4950966938664
1416,242.82694790933022
1417,298.0783071345198
1418,206.21414769058222
1419,144.6373496557564
1420,297.42422576713034
1421,269.96879312361165
1422,217.56790160904754
1423,267.35967935412424
1424,250.58691146438153
1425,299.26852796803587
1426,257.98950745281445
1427,241.04604343621742
1428,189.45564590439832
1429,139.06376831257342
1430,284.3399144977451
1431,99.15691349665386
1432,261.1647908736707
1433,204.37118441146285
1434,276.1892475697522
1435,180.73510622436203
1436,314.9274380511351
1437,232.0811601823635
1438,164.53257996133738
1439,217.43396777722276
1440,248.828032911055
1441,321.89620234022425
1442,274.7960492056216
1443,192.49002749719787
1444,207.0878014779664
1445,301.56350878318307
1446,187.26872133145426
1447,199.74721464931704
1448,237.83586996768287
1449,255.0480908744368
1450,291.6628053943868
1451,230.94563381029928
1452,262.95913632477664
1453,219.9713634946428
1454,218.32542256214066
1455,199.90919328620885
1456,210.81781556911093
1457,249.7820997691824
1458,240.21201261953263
1459,265.2173224869142
1460,143.7426937477124
1461,247.74806473128527
1462,211.38207319975302
1463,234.8084289381753
1464,182.20001809023836
1465,232.79101782195085
1466,240.80283426433007
1467,201.74716826634995
1468,265.8169836694714
1469,210.48760186958256
1470,209.51215363720814
1471,256.95251553138104
1472,212.79061464748878
1473,185.1837951040809
1474,215.08711476669282
1475,342.9501999254294
1476,259.70034929133334
1477,237.46870271006452
1478,256.61313082125514
1479,294.51072557489107
1480,284.7139149638161
1481,328.37650832315074
1482,216.42970447805894
1483,177.55412016508157
1484,224.02486024131213
1485,311.5398928493821
1486,269.8291579187595
1487,180.44833535420003
1488,247.32083244239607
1489,182.82206688898415
1490,233.75815833821304
1491,208.37469573544666
1492,260.0211057547436
1493,155.12196739827493
1494,212.93976115196415
1495,312.422907850666
1496,267.7658167636166
1497,289.8577872559579
1498,303.68963658185567
1499,260.78092183089444
1500,197.75432706268816
1501,255.14830273590985
1502,260.31086484281116
1503,321.2821877413994
1504,228.07652516754274
1505,287.3161179461096
1506,254.50838863181903
1507,308.48497136010855
1508,232.52027110726772
1509,267.2125074548367
1510,281.18752550347057
1511,315.4053981471684
1512,173.86394718241777
1513,214.84078863080282
1514,209.03679938307926
1515,226.7460068972523
1516,234.751651789223
1517,318.9530337907074
1518,258.99852954221456
1519,304.0251165249482
1520,286.27783907286556
1521,177.95917446595402
1522,286.54165546764784
1523,269.41223433092455
1524,348.80521638080893
1525,247.42931583893284
1526,259.8063842194475
1527,141.07250824825383
1528,239.60063870152607
1529,248.99576244560154
1530,248.00090048941195
1531,324.75937883272707
1532,302.4096748690074
1533,220.75556727346745
1534,257.1972810420136
1535,207.58562834162927
1536,239.3333708197482
1537,242.73011569305936
1538,157.63794170373262
1539,191.31079762687585
1540,289.51898458503325
1541,184.6026557015008
1542,247.8197049926488
1543,222.62829647378044
1544,255.04189933082648
1545,152.43568734083806
1546,155.97128607418244
1547,228.4689256735608
1548,261.98166627025773
1549,271.7173228183817
1550,169.17946493626891
1551,210.41856771107192
1552,173.97976555173273
1553,194.3753422399284
1554,182.1055062893458
1555,240.91366777732736
1556,291.9245199491976
1557,212.19796928935403
1558,288.4782592460466
1559,189.41463102958136
1560,215.48549709380958
1561,204.63961094183009
1562,224.4126221342927
1563,338.5516803414514
1564,305.66687340874887
1565,243.26330576559099
1566,237.37933354126866
1567,177.48407447635452
1568,279.43490050254155
1569,249.78679812497774
1570,223.70897693373945
1571,143.34996155128385
1572,324.89129921249184
1573,203.1668544842233
1574,259.7302191187371
1575,204.1115491215015
1576,303.297113162259
1577,233.11261677915604
1578,201.50903420746437
1579,272.12504388121863
1580,226.26216062046598
1581,317.81236566794394
1582,273.09468053547573
1583,226.2573441918118
1584,247.66591950521658
1585,147.09519256708109
1586,355.19638696492007
1587,265.40333498513996
1588,255.88109365146636
1589,276.0751869374038
1590,221.325931940674
1591,323.9663197096076
1592,248.59314448313748
1593,228.1472696674349
1594,270.715230011577
1595,224.07705438646832
1596,232.47142325993758
1597,249.54932310835966
1598,214.10004883405253
1599,273.85335193970593
1600,263.8695548187804
1601,283.098384156964
1602,257.4621055959505
1603,283.52069076841
1604,233.6407009455817
1605,296.62543982557247
1606,207.67121341002286
1607,309.874391416228
1608,282.5428833654404
1609,227.06508100883983
1610,213.54826179924964
1611,162.73993069007918
1612,250.85152169195547
1613,176.94920110084678
1614,341.74198580390066
1615,265.0274738215398
1616,226.18761747408809
1617,205.63441032808078
1618,219.3859342845215
1619,262.47227241530845
1620,183.81257584120857
1621,333.36277343892436
1622,214.61608360837468
1623,210.63756191417383
1624,267.10210654084375
1625,176.97391537390143
1626,294.5355236251464
1627,224.11123977505457
1628,168.71212921574892
1629,246.541311461692
1630,191.82951299215702
1631,316.2052550408443
1632,303.7233601625048
1633,281.33074109208997
1634,229.14789449121446
1635,236.7778110390077
1636,244.87657102015308
1637,354.294992528329
1638,237.94384585386
1639,242.83286582277114
1640,182.47432185635296
1641,274.9578721066281
1642,215.57948440349415
1643,206.21901015492955
1644,220.33751392263397
1645,276.7008307173689
1646,271.9997192348243
1647,251.73946279382122
1648,287.97183157282325
1649,248.8017364921408
1650,240.0895642100625
1651,183.4422638778869
1652,220.54543810899514
1653,193.5522257980442
1654,244.60312791491742
1655,216.9599340572077
1656,163.13506056630317
1657,203.94674684224236
1658,346.8320201240461
1659,204.43823468458038
1660,251.22909278376505
1661,146.13800880456446
1662,193.2835431557287
1663,266.46426189438364
1664,292.4920507985697
1665,187.57684511925845
1666,269.4111746886413
1667,256.5081483315567
1668,260.589407832195
1669,244.8015853981184
1670,321.1424522250662
1671,137.01824322855725
1672,219.19807212025052
1673,296.9056238373506
1674,290.581620863938
1675,246.89902821389188
1676,230.27499445360507
1677,168.22920959140737
1678,313.92682135562853
1679,240.75543100000232
1680,160.93826589401203
1681,214.9106071872006
1682,240.35052225053903
1683,259.37134351694675
1684,245.31613455340954
1685,443.8024127136953
1686,226.75006389019845
1687,261.58846538773855
1688,247.39547642552094
1689,301.93084104265995
1690,275.79519086066455
1691,340.59243349943495
1692,137.87243060969257
1693,205.41757196899192
1694,169.00226102010066
1695,221.605833110422
1696,364.66533674366104
1697,318.2788426173776
1698,244.20224690101102
1699,220.10054015130368
1700,258.8826923772757
1701,266.37495506766703
1702,301.6148016409877
1703,229.692243822532
1704,250.2364667833
1705,197.098109165944
1706,248.69071228916314
1707,283.2065685492697
1708,280.56697484066984
1709,242.94520296208847
1710,231.52375455609481
1711,174.25100841222974
1712,211.35107615845416
1713,250.70611111160136
1714,214.22019094815926
1715,167.82496438117352
1716,275.20882878066743
1717,371.31552818148884
1718,243.55032637405242
1719,235.68440952843912
1720,310.7917344359941
1721,282.5833805139597
1722,258.31107814950786
1723,219.90154908089448
1724,190.30057295273815
1725,147.96173164456565
1726,282.8807739465226
1727,209.3688387236327
1728,384.38571613813053
1729,276.2248603655236
1730,274.23138353785635
1731,305.9546453484404
1732,191.9554925898389
1733,247.5451028676809
1734,217.525323736073
1735,266.3013647606192
1736,142.21695646352578
1737,308.6649785337583
1738,249.49357253597123
1739,247.79179406838668
1740,222.0437534498865
1741,200.31262380219493
1742,251.2194521796574
1743,296.3081266391283
1744,168.814066450751
1745,215.61146397361
1746,217.75657349500645
1747,185.63103517348227
1748,225.58313118905912
1749,279.3057760604785
1750,222.34828922242795
1751,308.38952255563754
1752,282.63690984202594
1753,306.5528566703927
1754,213.3744029682057
1755,228.47797809654995
1756,285.5683603372425
1757,219.45508709510563
1758,272.96858949828516
1759,319.9208973361374
1760,299.6340252785669
1761,338.7630369823097
1762,254.64989863935193
1763,295.3660041331314
1764,293.07093861030006
1765,287.02808892474974
1766,303.6249721458173
1767,288.99589852046483
1768,197.81914206634264
1769,269.2149904360658
1770,196.9048533356013
1771,262.9892330601806
1772,202.46232150724984
1773,324.0752477073996
1774,260.8207160665621
1775,233.08849462746846
1776,393.78636083267594
1777,232.2797508488241
1778,251.69151768415728
1779,309.4731480584643
1780,118.39767259642537
1781,235.03797142599103
1782,182.78354386156047
1783,253.3979797933295
1784,283.9921295633857
1785,215.98266308069918
1786,266.23936075670156
1787,272.1737610105304
1788,303.5091631931192
1789,384.15799443302126
1790,295.0656733051606
1791,299.47690887925603
1792,279.8419068470372
1793,272.8611132329051
1794,261.9414984628329
1795,313.77689240301254
1796,245.05971006102877
1797,294.29518597389
1798,205.8564286900565
1799,231.86478684838113
1800,239.08058127779688
1801,300.44126443185763
1802,312.67160449288696
1803,231.9286904602027
1804,215.53384708727268
1805,274.1689375713395
1806,263.0223405787584
1807,223.21487482506782
1808,194.72904090256856
1809,150.64616140943812
1810,340.05824986918145
1811,260.682029728959
1812,149.08168882540127
1813,252.56447400439288
1814,235.1761574343475
1815,286.1286193897794
1816,219.49908147745788
1817,290.94675314123094
1818,319.4276379725286
1819,252.35219713869898
1820,310.266611148711
1821,335.80887470551664
1822,168.05308546541247
1823,272.1768272660911
1824,235.06885281025887
1825,300.3644161056835
1826,201.7267881462587
1827,182.13661810867467
1828,200.76448691797628
1829,198.3395677034888
1830,263.3418128170604
1831,210.56702840493818
1832,189.33354722325578
1833,304.80879215790935
1834,170.74447146059504
1835,286.21670847679945
1836,302.9672047540417
1837,342.7006369552024
1838,257.082088135284
1839,233.66827613524933
1840,202.24220520533814
1841,227.7658729837473
1842,251.36050285472635
1843,209.43253898254204
1844,163.72460811696843
1845,253.60976735935984
1846,231.65205939245652
1847,304.7305530469482
1848,197.33124791644534
1849,172.54421779593042
1850,245.8493805070541
1851,251.0637243795348
1852,291.3257023297741
1853,265.80997264203086
1854,248.04617822521212
1855,186.07205151158453
1856,212.49660578812438
1857,255.83593295267795
1858,107.48439960167576
1859,264.191057392183
1860,275.65460097640795
1861,180.7799892780788
1862,250.935971802712
1863,210.06252686363914
1864,206.77434504751253
1865,206.57676390075426
1866,171.69898249381708
1867,249.51569579373538
1868,202.0828736413837
1869,230.60829455588768
1870,250.22949081338496
1871,297.7873284238991
1872,322.6514519652005
1873,334.27396890535044
1874,260.06051091070117
1875,232.68861841940958
1876,225.28438501905617
1877,254.13720575700646
1878,225.29595940409627
1879,233.67118449300256
1880,263.0666521135795
1881,189.49444753291073
1882,225.5801447702745
1883,297.15995572431893
1884,304.7585120167452
1885,223.45959824006735
1886,249.80375728221182
1887,129.56697807688005
1888,286.5368516873674
1889,255.6579630228807
1890,281.07387438323576
1891,326.5645745723841
1892,242.3522320599029
1893,216.50111549832496
1894,246.08529184023482
1895,193.81037593556346
1896,246.4528083402575
1897,228.43828175844658
1898,174.16361546510927
1899,206.69398647305505
1900,343.9726866858757
1901,247.50964570124205
1902,228.2668630276881
1903,238.48854443902286
1904,210.56781208996716
1905,305.5900140225294
1906,267.700674876714
1907,197.54156434219374
1908,148.25199016464813
1909,238.94290473899287
1910,238.77095092762642
1911,251.85688075305922
1912,248.16323830776062
1913,99.65074783833515
1914,269.74018504740627
1915,278.89741046863674
1916,227.24299228636195
1917,213.32419898054113
1918,237.79005172070285
1919,221.47674729001324
1920,267.84884708356043
1921,224.2463547013905
1922,220.82299599376077
1923,174.92735742442682
1924,269.46057400610266
1925,186.57180912779106
1926,258.0202926742876
1927,278.96026005038186
1928,356.195169843307
1929,288.3127582474274
1930,222.1050535623927
1931,94.85909286359481
1932,306.6637499776585
1933,263.2150545503916
1934,228.59799599280964
1935,154.33084988556732
1936,267.01379699943425
1937,352.5956405230795
1938,293.8413012070391
1939,213.4628934160914
1940,299.5132818872017
1941,247.48926754667917
1942,214.35247515317883
1943,208.924404022994
1944,252.62912250861706
1945,233.07647492060366
1946,246.06760810488686
1947,255.46747956163614
1948,221.72159809790753
1949,229.57640719788193
1950,176.48218479329978
1951,294.648978070401
1952,219.48752627740896
1953,255.75117243888855
1954,234.62928580912993
1955,231.43091772614537
1956,290.2484868573765
1957,241.9381785133819
1958,154.73833293883882
